SEARCH,YEARS,PATTRN,HASHfile
NaN, 2007 ,IsNaN|NaN,/tmp/work/0/01e4db5c09c4fff4c65bcc288add3a2764a81cb98dbdf18ead8f6b5f4fd42a44
NaN, ,IsNaN|NaN,/tmp/work/0/0d7e05e7d84c6773a95ec1836f78d35eaff372b41be7ea0292b19a11a19289c8
NaN, 2019 ,IsNaN|NaN,/tmp/work/0/0c135424f1322be193289f1c4bead4fc9c5b6256f14e590fcaa3ffa058648c9b
NaN, 2020 ,IsNaN|NaN,/tmp/work/0/0916d1f91906ff7ff232911df7d4ae27028946c0e06abaaa57d695b8eb601432
NaN, 2009 ,IsNaN|NaN,/tmp/work/0/0a155a63ecb49e8026d42e70df093e14e2ee076221c7c0dda7a5f5454f3a524c
NaN, 2019 ,IsNaN|NaN,/tmp/work/0/0c6995cb750f71c35396efc2f616f5b95769d584ed703450ecb9da6185d51d9b
NaN, ,IsNaN|NaN,/tmp/work/0/0830c9f8c0446a566f4202924d941ee079263c9a228839fd5ac73573f044faf8
NaN, 2015 ,IsNaN|NaN,/tmp/work/0/06b63205aec23ea7a2768ae5c5c9cc1f3136f3d8212221a2fb44ae2fb49142f9
NaN, 2019 ,IsNaN|NaN,/tmp/work/0/07ecc2d0125e4088460bb64eb7402347f952c0c0f6e6b4cb5f1cf31398e93959
NaN, 2019 ,IsNaN|NaN,/tmp/work/0/08f06f10ac8714a0bf1edc7eb4c4a7342247cde715d9157ca004b3fc627be58d
NaN, 2014 ,IsNaN|NaN,/tmp/work/0/0ec1e14311639475fdc5e4cad973bc0fc90f2314143c066616161870763ab08c
NaN, ,IsNaN|NaN,/tmp/work/0/0391371320716a2f342e4b20fbb031cd11ab3e2a9f95e96d6d3ef9bba997d762
NaN, 2018 ,IsNaN|NaN,/tmp/work/0/03d35283f596eaa95787ed956723411682f18c131937bdac174217b1fcd4a98f
NaN, ,IsNaN|NaN,/tmp/work/0/0fdf7b56c0773028029adf95008db036ffb37d627361570b4bf63dc1d2d01847
NaN, 2015 ,IsNaN|NaN,/tmp/work/0/0dfa14dcaa92470828091376956e5320f03c3929b334448478e5d028558344d7
NaN, 2015 ,IsNaN|NaN,/tmp/work/0/0a289c0e3cea19dfc829c51301089f161878c3e3104807090bcabd830d4bf089
NaN, 2012 ,IsNaN|NaN,/tmp/work/0/0b2171a6a341d9a03eef8654167215144c3dac8cbc0900faba071a197be5fca7
NaN, 2017 ,IsNaN|NaN,/tmp/work/0/00cd16b388b106bef26bd1138a50c6d24367260565d08502d98c2ebf0b62cf59
NaN, ,IsNaN|NaN,/tmp/work/0/0f61b1f3c7a0878506c6ec37c6e5eef91efb005acc3b1c43b009ef1c64965be8
